family_id,upstream_path,upstream_sha256,upstream_bytes,upstream_lines,upstream_run_directives,upstream_check_directives,semantic_tags,fixture_source_set_sha256,fixture_binary_set_sha256,native_contexts,captured_events
SNF-153,lld/test/ELF/version-script-undef.s,b3b252d9e2f1bcfb5c3849705d87928d879a58b9f1e2f55c3be58fc9d9d26c17,1148,41,4,30,undefined;weak;shared;version,df9a3c0c3f77375400ff4d593d97fe525840fc2686f88357dd4c028b06dce5a6,a2cd7b24a52b7a6832b21585f8c6ae8b9c926e4e1e7033843bbc4992c7ef2e05,16,992
SNF-154,lld/test/ELF/lto/wrap-2.ll,45166b6b5246a2fdf373db75f2ae4905b13dd6610e97d33b3d4ebc50f315fe24,2754,73,24,35,wrap;shared,c3f69a20407197600f05b1c9aee0ebda819a1493a450fc5bb038d9aa542a515d,bd34da9692fa1fee42c88dd58ad3f28e1238516d697e312c02861e4c00348391,16,992
SNF-155,lld/test/ELF/dtlto/files.test,36168106f61a528e75098ce6b56d68d2b9dcf650179eaf02d4b0c29245624c3b,3820,99,37,18,lazy;shared,17210294b63c0825bc0d660668298144d6555915fa3e7145785c08831e044bad,3222c53ce805383be59adad710a84553f8539d4f801554c986537a372805a5cf,16,992
SNF-156,lld/test/ELF/lto/resolution.ll,e1bfd41e3940e3bd178a19b6ff8593a8c7fb55a96197d87636dbd39e3796cd01,1460,53,6,21,weak;shared,a78c954031d8abbcb095fa3262f92206c91e7c9800fc50ab611100a63dfc09d1,7338d463d13664774b3372cee987be0a0a047ec7eba2e70252796aca32c19e49,16,992
SNF-157,lld/test/ELF/exclude-libs-undef.s,3c49af93de71a53e5e7cdbf77ec9daee9159336ece9a32fb62fc91b7b4f5103b,586,19,5,3,weak;undefined;archive;preempt;shared,2bb4d9b8a73b9468b45be4d22249bfe912d40d25c7145297c86939ddfc50f551,46b69f61b31f80124925ca6d36d448426de38246bc6406173f249ca09b487bfe,16,992
SNF-158,lld/test/ELF/weak-shared-gc.s,5819e923e5b4b21a649a12274ae821bc72b782cc185f090df554d21e81e14d99,734,21,6,4,weak;shared;undefined;as-needed;gc-sections,dd4f9e9dea34b2c86da836ed8470badddf0a1c38cb2cbbb94f0504ac97afa4c6,597245b3152cef725c62344168bee84837eda24afe46af80b062dcd86529d51c,16,992
SNF-159,lld/test/ELF/systemz-gotent-relax.s,ba7c7ee22e5bd56b456885e44ef6c91acc0824e28a99fd121521abdaad40c0af,2892,91,9,18,ifunc;hidden;relro,ab47dd7d341c4407d15d1ba0f1f592cf3de07d51aaedfcdcf4742a168a040fca,ffd7af3a74c6c27ddfd0208e30e1811cd015d711d48221b7ba4f66cb40aba937,16,992
SNF-160,lld/test/ELF/startstop.s,0e9942238fb05c7309461454cd79897651118d20c5cc694f9c5bb6a61885a089,2196,92,4,4,hidden;protected;shared,0e47959c779215db98666a34b45f00d28538f2d6b3083cc8277ab3700ecbbb83,d11ced7209b30e165455ab24bc7c85a56cddcae7494faac70d733c4698fa2aba,16,992
SNF-161,lld/test/ELF/lto/devirt_vcall_vis_localize.ll,fd74d2104ba9a341e265287b24412ab63848ac4628a8b9c40c3362e9e8279676,2392,68,8,10,visibility;shared;version,1c54a66f52ada58475f67c3d2ef969f198babad61091d1cf68439e650cffbbc3,23bfb3899227f7bb794973b079b0892e8b8832cb5a55c1517e452dff865ffc23,16,992
SNF-162,lld/test/ELF/vs-diagnostics-undefined-symbol-2.s,03b6dd05b1467b96c49893aa12ec2ec946c17f9a4be1d6f0a3ff45391e779e7c,648,18,5,10,undefined,7f8eeb2975b121712dd4570cde339da906706978e6b73b1ece2dcc73ce476fd4,954c039a230ca29c3560ae1f1d9539cbd428dffa968cbd12595f647f05a1ab50,16,992
SNF-163,lld/test/ELF/incompatible.s,064885eb99287f24ae36f5a8636f1435f0d73dd8aa42fdb5caf813287ee9da75,3376,78,41,32,archive;shared,4ac7ab1d58786cc417f4391fd236474ce2d9d59e39acaca2ec5c228474bef551,bd6577723b40507f3e58bf0c3680fff23f26c7f29a82a6952ad1364fd2a16984,16,992
SNF-164,lld/test/ELF/x86-64-relax-jump-tables.s,b338f270ce45066bcae964fd8fe1579e623ef306fb6581b436738ce7ed06204b,5462,286,7,58,shared;ifunc,01e6cd3a9f9dc99ed5bddce4668efe2cb9a9ff000c38d4304e45354a2fe1b695,e502930809c486e5d74d5e14ed82c76458a3a33fae50ad3969ebbc4d471ca671,16,992
SNF-165,lld/test/ELF/protected-function-access.s,227647a6b101b292f939655e9d005108f6d0055fa24d0a6c8c055b72c5e46d29,989,32,7,12,protected;undefined;preempt;shared,325188b609a63b9df7e3646a483ad1ead5932aa9d1b6b4cb8ed0083d3f188167,d81e84e4cde43d58de36d289eef3ab9b352b2a7d86db1e917fc452946a24d9fe,16,992
SNF-166,lld/test/ELF/loongarch-pc-hi20-lo12-got.s,e002408e22acc94393d5dca86c04d4366a01d2ce174c71a06b429a4d4468cf9a,4270,145,17,24,hidden;preempt,488b7523dab6dc4c31a34a4be5784ef56a42a41d039ab1fcb77700565cce71df,da5d64a166850b7085ab50db8f11a5b4539bd51091b83e71da3662e8ab4937db,16,992
SNF-167,lld/test/ELF/riscv-plt.s,73a1acd3aae24dcd0054ae23e9441f447be2ef83d90a63764600cdb41c05d4c9,3722,104,17,16,weak;shared;preempt,bc1217589c5f8ad9e980472936876c1ffb79761629dd2ea071e740ee48f64eee,08ac029fae3a5390cc4cbdd60311d304c2f09046357921c0d8a23d7a1dac979a,16,992
SNF-168,lld/test/ELF/aarch64-relro.s,37fc4fc03a2d868ec82e2d8fa47a2d01fbfd7e76a3592b5ab0724cc0887806a4,380,14,3,7,relro,2c7b89c45689661f8e11f234ac073348b8052af8ad0cf97e48d4135faed6c8b6,bc0460de6fb3b4fe6e8e5d311148015c5665933629c894cd78351b11abaca647,16,992
SNF-169,lld/test/ELF/lto/update_public_type_test.ll,74021bcd01737de1e3b936abd35c050e9d26187ce391267fd175dcb958c54be0,996,27,5,5,visibility,f4c1c2e3fae5224f99cf65bfbf48acc874296c169ef75292e4b59f730da97b12,c755d1d4d045aa2d910b78c1ef52117f9462b6507eee1993453b871f42bc803e,16,992
SNF-170,lld/test/ELF/debug-dead-reloc-32.s,ca21f903f80f6e3a0d4ac4fc844c4dd1f8d2eb7f56fbc332320ae3656cbb460b,1916,51,5,11,gc-sections;symbolic,36367a514d3c2c4e7650e5512a3b91f44a504620c3fdf6d825a1b7412cd15a39,9553eea8f7096b4e20fd0363a84506e5f6c19dc670956ee421c5cf302da5255b,16,992
SNF-171,lld/test/ELF/mips-got-weak.s,693f1cdf7d621cb7fc14ceb4b39e777cb12579994f9f00aceb7ba562a56b246d,1754,56,7,14,weak;shared;symbolic,cdc0effa221eddd79acbb69ef61aa3f48007aeb349fbfff7c65730423a7073e0,a472b73c84e6f6aeeda5eba90a9ce5a348f490d60d275b0014f2fa7bbf8055c9,16,992
SNF-172,lld/test/ELF/map-file.s,f368e188cc525156f311cf5b51550ded6509e062c4210bd2f20db96ef1a5f96a,7241,118,19,70,shared;relro;weak,9d4bcb130331a8a7ede5e57db040efb6a5b618fb68b5b55eabac8f17285e017c,512f05caca3c6241d95873455e8b5ae9c32aaa2fe51b6e9f0161804a0d1328ec,16,992
SNF-173,lld/test/ELF/debug-dead-reloc-tls-arm.s,abce9be09b398a3d4d10b9f82405cd31c1c9c9f03a1e164d20b0baf0fe4d9f3b,534,22,3,3,tls;gc-sections,e52bc2d80bc3923adf885bb9c6b470e1356f7e6ff9bcba00ba1c3fe14b2fa08a,4ab345977b346dfa2e83081cb6ed9f715ca75f657622f6a62e545e9d18fa4110,16,992
SNF-174,lld/test/ELF/x86-64-reloc-pc32.s,28dee7ec7ef43eecb677eab71a4e261b5ca72385a6f5788158f5487bc8cbbd34,1436,39,11,12,shared,431498fa1926e9e1b4692af8150b10345f1821944e18e9476f990c2d2df6a8e0,6a4858f60e9a3f18a28ceec53f2e4a8eac65db74835f54562dbe34a9df43693a,16,992
SNF-175,lld/test/ELF/wrap-dynamic-undef.s,cb7a3861582bd339c80481982379c3551fcf34e816c90f0b6961114c94f6a48d,1177,41,9,6,weak;wrap;shared,f23c431d7ccb76ad47fb79750172f9b535327c5c3e68a6f6931a400ebec21384,dec28951d8d4c3b6ed72ffec651821876ef0f69593ddc422067ec7909eae9347,16,992
SNF-176,lld/test/ELF/tls-mismatch.s,bb401c49c7a253ed551371df30ddd6b2118729d7b903d9d764b0ec0d7ac15677,2243,56,20,7,tls;undefined;shared,1df94d6521eaf162862272f15a3b6da36e7d83e771b814ee31632276562a1a4f,689b14fe6564c445434ffb387ac3d1df5c41c82e9b579305b9eba4152988d008,16,992
SNF-177,lld/test/ELF/conflict.s,a2ece445dffa8a186080f99fa512af11e93eb8529631a3983ce34d178515e2ed,2281,52,12,18,archive,63a938c6bfca3eb595be6cdc7531263b2a861ecd4e260efd5f8601fabfc868b3,0073113edd8666970e6d166154a8aec6888f87add520e1cca47860e32c1202a8,16,992
SNF-178,lld/test/ELF/x86-64-reloc-pltoff64.s,ba2ea6bd9e5e8f50753f30d0a78b6f76cc15501e29090202dc4dc8b9e5aa7be8,1382,41,7,8,shared;weak;preempt,43d8eae768300ddb76791fad770de315939677d9d6db2fb5fd1b0185a8bb3871,703e84923219fadd0fecf959b7f2ffab19b30ae4233547e846f60b465ed07890,16,992
SNF-179,lld/test/ELF/gdb-index-invalid-section-index.yaml,755cc7d12436f3beadc2c072baa417cfbd15a5abf14dee7546b938aed6f94dd6,5027,140,2,0,baseline-link,0d2366ed0518eb9a1292bd936fcc75f54ba59d5cdcc88cbda0a336cd7f1adbda,899271f2d8a8be919203f66fb0f532383917813625e934df93763c7062af09ee,16,992
SNF-180,lld/test/ELF/lto/libcall-archive-bitcode.test,d0d3e114ca58b888de7a05285e79b0ee00bfe8370906fc7f9f5c6969ffdcdbd9,1575,54,11,6,lazy,7fe947c38c49d5e20d307ce2aee3b559f44a66cbf29936edb086c9178ec7279a,aee89577ee1dd468a66183596c8ae71e912673a1c5bfc192db97fdd6316b8a17,16,992
SNF-181,lld/test/ELF/shared-ppc64.s,bc17e1ccb391afd4a72c97e74af3d11e199c3081192ae715cd31ed3d627bf364,1777,44,10,24,shared;export,b58ef271f6b1964d96a20d616befa03f29fb9c9989dd193d8233d80d9141164a,cdce3195e91927488f8b29d824a66f5085920944e6aa0880f006f83754e5cc60,16,992
SNF-182,lld/test/ELF/emulation-arm.s,14c6d184fd9721a8c1900c43387a8acdbd862448ef67c2fa9fc4d3204f6d8c5d,3008,85,16,14,version,215a8159bf8f5630c963474ead56dfd8b76c36b8e0b626e89a490004e1456157,c24d2f1fb259c1cc51fc37ce495e187be1cd15d08e33270451225b439bf04b31,16,992
SNF-183,lld/test/ELF/riscv-relax-align.s,77111892fe0bc45ec4f1918f94c367abfd8c8d6960bead4a569c8c5c8678612f,5505,163,15,90,gc-sections,7ae5428d9a7ec63b065ff92b5079e61da1ce2c0ac8db0581dfa4ff98ea65962a,3a9200b2dc9ee99c95c259148fb427c83fe29eb8e6b7ee3df8633c0eeb5f0846,16,992
SNF-184,lld/test/ELF/arm-undefined-weak.s,74027b07d96141f8b162e879ecc0b13c59f38cbe2b9f753d14198dff4adf1efc,1483,49,3,13,weak;undefined;hidden,54ec87bbaac42cb193f5b1d4623efe5b9f4938138b4bca729e5f67563acd55d3,6d6b07cfdcb413a02c756b80c760fb4846cbb50c5bd4ae33e0ca05aa3edbdf2b,16,992
SNF-185,lld/test/ELF/version-symbol-error.s,f852053cc97fb2ebcc9df3f5c6ca1e2b981380186cffe7057ee289746fe51be9,308,12,4,2,version;shared;undefined,fba5589f05485cdd84683bc020c68418f379e170229ffb74aff137e719524aa7,e0a28a9f51498a9482eb6365c1b5f5c1db19e11887bfe5eb5cf1fb1dbf02ddae,16,992
SNF-186,lld/test/ELF/lto/duplicated-name.ll,5cedce5b8138e37d285e2620837386cb502b12a2f83a631186edf07dd7d14d76,488,15,6,0,archive;shared,1897ee1f1f76ce4a650c0b362c3eaea91dc252017d5b3caf160bb575a33f9abb,ff7a2d39a38e2c6ed69ce1f160062c18cac5af74fbed7c802bbdc4dce9587802,16,992
SNF-187,lld/test/ELF/ppc32-local-branch.s,dc1802e42560f1e3406cb821da1bd320c331f702f18c2a0c0efebc306ef5816a,715,21,4,7,preempt,c8076d5fe48e464a52e72350000b52a0b424371bfae0ec8522f6447fada81522,7b7444c423ff8158e77e5db3ec15bff5c6bdfc1dbf8f2c6796fd23bcd4d90353,16,992
SNF-188,lld/test/ELF/relro-omagic.s,d8e9f477eaef684c9fb5908f9c9de469d55c78e3a2aea5b01419f009cb899d1a,1517,35,6,4,relro;shared,581792941cb1b490b657e409e410e756eda449bff141aca1e20721a65de62593,1b44895122f7f94365a773fdfaaaa92a6dee6e2e6bb820be68da923fb252bf2d,16,992
SNF-189,lld/test/ELF/relocatable-symbols.s,6cc983d5aed46d273337c57f3521aa9c3af954c0db2d79c4ff5a5cadf29da1ff,6683,217,5,6,undefined,a0a9d295f19ebabed219b9e2f133515bea7c24501509b2f6792239dfba4b4599,3e397c3e6371958844dcd43f5f1f5824c673b6cecb8a5b7b80b42e63e08b5dc7,16,992
SNF-190,lld/test/ELF/linkerscript/synthetic-symbols3.test,01103b492a1414ba84197fde101ec57cdbba5dc9b7fb8019dfcbd4de0f723f1d,541,11,3,4,hidden,a689cb2911abd22c927fb937f81fbc3cdc1486d8b5ca7883971045166a6eb53c,c3d2f09dab73c905496e365749ed262ab55bb029b2ab43204c4a5fbb1c3feb3e,16,992
SNF-191,lld/test/ELF/gnu-ifunc-dyntags.s,6095b6f2dbf75851044b216ebae6e184f0fd862ac750753aaefdd4761442335a,1049,41,4,7,ifunc,7a9fd3a38e0017fd794893f0c29d8ec48ba785547cb284fcd2334d5f1b1904eb,5d2c543e82bc8a6fcb295a55759b41a3a061fd77e6d6dbee5d74377e6c272226,16,992
SNF-192,lld/test/ELF/aarch64-gnu-ifunc-nonpreemptable2.s,9e97b716d376e81c0fc7e24ff6ceb6ec6f5a739c8d2fa69a53c967afdb2ab1f7,1007,36,5,7,ifunc;preempt,b4f1212148d46b607c082e8fddf2544caca1bcf682cb26c179c2e75881477a8f,82a9e8b4e23e668f6b2d259dd80f12b764d9603b33ecf45a94a53ca963532378,16,992
SNF-193,lld/test/ELF/gc-sections-protected.s,821adb4c3182b99edd24d55e0b319c3f971c000477105813c9653b104b740eac,439,19,3,10,gc-sections;protected;shared,21fb839c0d326f4ce909078e258b47039dbf578510c7358bb515652220f530c3,fac0c59f1cde2a4940b61f0aa1b58fa743dee68a0c723c580e2b5e123183b437,16,992
SNF-194,lld/test/ELF/ppc64-bsymbolic-toc-restore.s,0f130988d4d1ddad0e13669c71d235db7d074fd8c4d8122572bf9a709cc4f304,2489,72,10,26,symbolic;shared;version,5e5594a88b5aec17070654f5bd024de8719ae799fe52fe2b5ab6fa301467d7f4,c09ea338b0ac8ad72887f99ec2a30e5f4fab2104b72772557e66a0886799d9d9,16,992
SNF-195,lld/test/ELF/loongarch-relax-tlsdesc.s,1af96ed119b88733e77364ef639b5b695b504a3ed0e9a6fcfdf1cfbcef184684,11013,293,17,17,tls;shared,22a3f172668a898d20c5a5cc3e724111928b738e30dfe6b7fd683af84920c99c,f9a67e8ae887d176b965cbda18b418cd04b0c5cd6599c6d0917d08edd00ef79f,16,992
SNF-196,lld/test/ELF/systemz-pie.s,f11cd5fba2f995d80f11ab906a01914e8ecb1f52b1947037048164760735b861,1911,38,5,26,version;relro;shared,7ef5d5c240f7155653e65a6e8d5733a31764396c009f9809875bdcb7f564e06c,b4e9146fecce5de9c1be7a9279bbd45092db7f444625db84092c3414c19e69d1,16,992
SNF-197,lld/test/ELF/x86-64-tls-gd-local.s,18ff7b76b05b9e370a18ab67406609e71a565b63ce83351035fb26a3206810f9,1370,52,3,22,tls;hidden;protected;shared,b8110c49e651f785fbdc4f2f464e78bcf0661caf34fca0c248d9bb63479436d2,5c1296a246181a76f9136c7e7a3809c2bfcf46f8ae4de4e9c68ea39357f3e0dd,16,992
SNF-198,lld/test/ELF/lto/thinlto.ll,673e4d398dd674615bdad6aa3fc82cf5477a137c79a1c8ccf2276ba94b6481ce,3165,80,42,36,shared;archive,816ee548270e7957911aea327db6682d8bb33674d90abf674907b944a16e5d45,a263bf08b8c13bdff8e1bce9bb5a186d89b72561876dec428ac66b3a63f8cee9,16,992
SNF-199,lld/test/ELF/lto/arm-rtlibcall.ll,251ea063cf7b976064078f62e275b4abc4fad8be55fc3c34f02866c792bbf1f4,5906,126,15,10,lazy;undefined;version,98009c665f8a634d298cfbeda5161a144add16a29add7e06c94ae97c912dd93b,951b0d61853ad373ededef40ad7121ebddc404ed72a6463178813c1f339701c3,16,992
